IDENTITY,,,,,,,FUNCTION,,,,,STRUCTURE / DESIGN,,,,,MATERIAL,,,ELECTRICAL,,,,,,,,INTALLATION,,,,,,,,COMPATIBILITY,,,,MESUREMENTS,,,,,,,,,,,,,,PPC_Term			,,,,,,
SKU_ID,IMG_LINK,IMG,Stock,"Product
Name","Finish
Name","Colour
Family","Socket
Type","Switch
Included","Switch
Type","Mount
Type","Shade
Support","Body
Pattern","Ring
Count","Shade
Rings Qty","Lock
Nut Qty","Cable
Grip
Included","Body
Material
(Primary)","Ring
Material","Insert
Material
(Secondary)","Voltage
Range","Max
Wattage","Terminal
Type",Dimmable,"IP
Rating",Frequency,Class,"Earth
Terminal","Parts
List","Wiring
Type","Install
Type","Req
Electrician","Tools
Required","Assembly
Req","Cap
Easy
DIY","Assembly
Complex","Shade
Hole
Size","Compatible
Shade
Type","Compatible
Shade
Size ","Indoor/
Outdoor","Height
mm","Width
mm","Depth
mm","Diameter
mm","Shade
Diameter
mm","Cable
Length
mm","Adjust
Arm","Weight
g","CE
Cert
ID","UKCA
Cert
ID","RoHS
Cert
ID","WEEE
Reg","Safety
Warnings",Postage Cost,Exact Match Keyword,Phrase Match Keyword,Broad Match Keyword,Negative Keywords,Max Bid,Min Bid,Suggested Search Terms
LHNSE27BM,http://dashboard.digitweblk.com/Productimages/STHRLNMBK.jpg,,900,,Matte Black,Black,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Matte Black Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHNSE27BY,http://dashboard.digitweblk.com/Productimages/STHRLNBK.jpg,,158,,Shiny Black,Shiny Black,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Shiny Black Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHNSE27BY-IDE,http://dashboard.digitweblk.com/Productimages/7821.jpg,,10,,Shiny Black,Shiny Black,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Shiny Black Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHNSE27CH,http://dashboard.digitweblk.com/Productimages/STHRLNCE.jpg,,283,,Polished Chrome,Silver,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Polished Chrome Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | polished chrome lamp holder | E27 polished chrome pendant lamp holder
LHNSE27CH-IDE,http://dashboard.digitweblk.com/Productimages/7817.jpg,,10,,Polished Chrome,Silver,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Polished Chrome Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | polished chrome lamp holder | E27 polished chrome pendant lamp holder
LHNSE27CO,http://dashboard.digitweblk.com/Productimages/STHRLNCR.jpg,,932,,Brass / Gold,Copper,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHNSE27CO-IDE,http://dashboard.digitweblk.com/Productimages/7819.jpg,,10,,Brass / Gold,Copper,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHNSE27FG,http://dashboard.digitweblk.com/Productimages/LHNSE27FG.jpg,,99,,French Gold ,Silver,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 French Gold Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | french gold lamp holder | E27 french gold pendant lamp holder
LHNSE27GB,http://dashboard.digitweblk.com/Productimages/STHRLNGBS.jpg,,384,,Brass ,Green Brass,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHNSE27GB-IDE,http://dashboard.digitweblk.com/Productimages/7820.jpg,,10,,Green Brass ,,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Green Brass Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | green brass lamp holder | E27 green brass pendant lamp holder
LHNSE27RO,http://dashboard.digitweblk.com/Productimages/STHRLNRGD.jpg,,110,,Rose gold,Rose gold,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Rose Gold Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHNSE27RO-IDE,http://dashboard.digitweblk.com/Productimages/7818.jpg,,10,,Rose Gold ,Rose Gold ,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Rose Gold Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHNSE27SN,http://dashboard.digitweblk.com/Productimages/LHNSE27SN.jpg,,388,,Brass ,Satin Nickel,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass Ceiling Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHNSE27SN-IDE,http://dashboard.digitweblk.com/Productimages/7814.jpg,,10,,Brass ,Satin Nickel,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass Ceiling  Pendant Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHNSE27WH,http://dashboard.digitweblk.com/Productimages/LHNSE27WH.jpg,,113,,White,White,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 White Ceiling  Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHNSE27WH-IDE,http://dashboard.digitweblk.com/Productimages/7815.jpg,,10,,White,,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 White Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHNSE27YB,http://dashboard.digitweblk.com/Productimages/STHRLNYBS.jpg,,1150,,Brass / Gold,Yellow Brass,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHNSE27YB-IDE,http://dashboard.digitweblk.com/Productimages/7816.jpg,,10,,Brass / Gold,Yellow Brass,E27,NO,NO,Ceiling ,TRUE,"Smooth cylinder with
 knurled ring",-,1,1,No,Metal,Metal,Ceramic,110-240V,60W,Strip Wire ,"Depends on 
bulb & Switch ",IP20,50Hz,1,yes,"Cord Grip / Cable Entry
Threaded Nipple (M10 Hollow Thread Tube)
Fixing Lock Nut
Metal Lamp Holder Body
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor ,90,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHPHE27GB,http://dashboard.digitweblk.com/Productimages/PNHRGBS.jpg,,2,,Brass ,Green Brass,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHPHE27RO,https://dashboard.digitweblk.com/Productimages/5137.jpg,,61,,Rose gold,Rose gold,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Rose Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHPHE27YB,http://dashboard.digitweblk.com/Productimages/PNHRYBS.jpg,,18,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHPOE27BM,https://dashboard.digitweblk.com/Productimages/23193.jpg,,413,,Matte Black,Black,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Matte Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHPOE27CH,https://dashboard.digitweblk.com/Productimages/23004.jpg,,150,,Polished Chrome,Silver,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Polished Chrome Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | polished chrome lamp holder | E27 polished chrome pendant lamp holder
LHPOE27CO,https://dashboard.digitweblk.com/Productimages/23005.jpg,,66,,Brass / Gold,Copper,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHPOE27FG,https://dashboard.digitweblk.com/Productimages/23006.jpg,,74,,French Gold ,Silver,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 French Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | french gold lamp holder | E27 french gold pendant lamp holder
LHPOE27SN,https://dashboard.digitweblk.com/Productimages/23007.jpg,,63,,Brass ,Satin Nickel,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHPOE27WH,https://dashboard.digitweblk.com/Productimages/23192.jpg,,46,,White,White,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 White Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHPOE27YB,https://dashboard.digitweblk.com/Productimages/23008.jpg,,102,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant ,FALSE,Cylindrical vintage body,-,-,-,yes,Metal,Metal,Ceramic,110-250V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,yes,"Top cap,Cord grip,
Metal body shell,
Ceramic socket insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor ,70,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
